Age,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany,EmployeeCount,Over18,StandardHours,EmployeeNumber,StockOptionLevel,Attrition
37,Travel_Rarely,Research & Development,13,3,1,Male,2,Research Scientist,4,Married,4285,1,No,10,1,Y,80,1543,0,No
29,Travel_Rarely,Research & Development,8,1,3,Female,2,Healthcare Representative,1,Married,9715,3,No,7,1,Y,80,1544,1,No
33,Travel_Rarely,Research & Development,25,3,4,Male,2,Manufacturing Director,2,Single,4320,1,No,5,1,Y,80,1545,0,No
45,Travel_Rarely,Research & Development,28,3,4,Male,1,Research Scientist,4,Married,2132,4,No,5,1,Y,80,1546,1,No
42,Travel_Frequently,Research & Development,2,3,4,Male,3,Healthcare Representative,4,Married,10124,2,Yes,20,1,Y,80,1547,1,No
40,Travel_Rarely,Sales,9,2,1,Male,2,Sales Executive,1,Married,5473,0,No,8,1,Y,80,1548,0,No
33,Travel_Rarely,Research & Development,28,4,2,Male,2,Laboratory Technician,3,Married,5207,1,Yes,15,1,Y,80,1549,1,No
40,Travel_Rarely,Human Resources,6,2,3,Male,4,Manager,4,Single,16437,1,Yes,21,1,Y,80,1550,0,No
24,Travel_Rarely,Research & Development,21,2,3,Male,1,Laboratory Technician,1,Divorced,2296,0,No,1,1,Y,80,1551,3,No
40,Non-Travel,Research & Development,8,2,4,Male,2,Healthcare Representative,4,Divorced,4069,3,Yes,2,1,Y,80,1552,0,No
45,Travel_Rarely,Research & Development,1,4,1,Male,3,Healthcare Representative,2,Divorced,7441,1,No,10,1,Y,80,1553,3,No
35,Travel_Rarely,Sales,28,4,2,Female,1,Sales Representative,3,Married,2430,0,No,5,1,Y,80,1554,2,No
32,Travel_Rarely,Research & Development,5,2,4,Female,2,Research Scientist,2,Married,5878,3,No,7,1,Y,80,1555,1,No
36,Travel_Rarely,Sales,2,4,3,Male,1,Sales Representative,4,Single,2644,3,Yes,3,1,Y,80,1556,0,No
48,Travel_Rarely,Sales,16,4,3,Female,2,Sales Executive,3,Divorced,6439,8,No,8,1,Y,80,1557,1,No
29,Travel_Rarely,Research & Development,9,3,3,Male,1,Research Scientist,3,Married,2451,6,No,1,1,Y,80,1558,2,No
33,Travel_Rarely,Sales,8,4,1,Male,2,Sales Executive,1,Married,6392,2,No,2,1,Y,80,1560,1,No
30,Travel_Rarely,Sales,1,3,2,Male,2,Sales Executive,1,Married,9714,1,No,10,1,Y,80,1562,1,Yes
38,Travel_Frequently,Human Resources,10,4,3,Male,2,Human Resources,3,Married,6077,3,No,6,1,Y,80,1563,0,No
35,Travel_Rarely,Research & Development,1,3,4,Male,1,Laboratory Technician,1,Single,2450,1,No,3,1,Y,80,1564,0,No
30,Travel_Rarely,Sales,29,4,3,Male,3,Sales Executive,2,Married,9250,3,No,4,1,Y,80,1568,1,No
35,Travel_Rarely,Research & Development,2,3,1,Female,1,Laboratory Technician,1,Divorced,2074,1,Yes,1,1,Y,80,1569,1,Yes
53,Travel_Rarely,Research & Development,2,5,3,Female,3,Manufacturing Director,4,Married,10169,0,No,33,1,Y,80,1572,1,Yes
38,Travel_Rarely,Research & Development,2,3,3,Male,2,Manufacturing Director,2,Married,4855,4,No,5,1,Y,80,1573,2,Yes
32,Non-Travel,Research & Development,1,4,4,Male,2,Research Scientist,1,Married,4087,4,No,6,1,Y,80,1574,1,No
48,Travel_Rarely,Research & Development,15,4,3,Female,1,Research Scientist,1,Married,2367,8,No,8,1,Y,80,1576,1,No
34,Travel_Rarely,Research & Development,7,4,1,Male,1,Research Scientist,4,Single,2972,1,No,1,1,Y,80,1577,0,No
55,Travel_Rarely,Sales,26,5,3,Male,5,Manager,4,Married,19586,1,No,36,1,Y,80,1578,1,No
34,Travel_Rarely,Research & Development,1,4,2,Male,2,Research Scientist,4,Married,5484,9,No,2,1,Y,80,1580,1,No
26,Travel_Rarely,Research & Development,3,3,1,Female,1,Research Scientist,4,Married,2061,1,No,1,1,Y,80,1581,0,No
38,Travel_Rarely,Sales,14,3,3,Male,2,Sales Executive,2,Married,9924,0,No,9,1,Y,80,1582,1,No
38,Travel_Rarely,Sales,16,3,2,Female,2,Sales Executive,2,Single,4198,2,No,3,1,Y,80,1583,0,No
36,Travel_Rarely,Sales,1,4,2,Female,2,Sales Executive,3,Single,6815,6,No,1,1,Y,80,1585,0,No
29,Travel_Rarely,Research & Development,3,1,2,Male,1,Laboratory Technician,1,Single,4723,1,Yes,10,1,Y,80,1586,0,No
35,Travel_Rarely,Research & Development,10,4,1,Female,2,Healthcare Representative,3,Single,6142,3,Yes,5,1,Y,80,1587,0,No
39,Travel_Rarely,Sales,6,3,4,Male,3,Sales Executive,3,Married,8237,2,No,7,1,Y,80,1588,1,No
29,Travel_Frequently,Research & Development,2,1,1,Male,2,Healthcare Representative,4,Divorced,8853,1,No,6,1,Y,80,1590,1,No
50,Travel_Rarely,Sales,9,3,3,Male,5,Manager,3,Married,19331,4,Yes,1,1,Y,80,1591,1,No
23,Travel_Rarely,Research & Development,10,3,4,Male,1,Research Scientist,3,Married,2073,2,No,2,1,Y,80,1592,1,No
36,Travel_Frequently,Research & Development,6,4,1,Male,2,Laboratory Technician,1,Married,5562,3,Yes,3,1,Y,80,1594,1,No
42,Travel_Rarely,Research & Development,9,2,4,Male,5,Manager,4,Single,19613,8,No,1,1,Y,80,1595,0,No
35,Travel_Rarely,Research & Development,28,3,2,Male,2,Laboratory Technician,3,Married,3407,1,No,10,1,Y,80,1596,2,No
34,Travel_Frequently,Research & Development,10,4,4,Male,2,Healthcare Representative,3,Married,5063,1,No,8,1,Y,80,1597,1,No
40,Travel_Rarely,Sales,14,2,4,Female,2,Sales Executive,1,Married,4639,1,No,5,1,Y,80,1598,1,No
43,Travel_Rarely,Research & Development,27,3,4,Male,1,Laboratory Technician,2,Divorced,4876,5,No,6,1,Y,80,1599,1,No
35,Travel_Rarely,Research & Development,7,2,3,Male,1,Laboratory Technician,4,Married,2690,1,No,1,1,Y,80,1601,1,No
46,Travel_Rarely,Sales,1,4,4,Male,4,Manager,1,Single,17567,1,No,26,1,Y,80,1602,0,No
28,Travel_Rarely,Research & Development,24,3,3,Male,1,Laboratory Technician,2,Married,2408,1,Yes,1,1,Y,80,1604,3,Yes
22,Non-Travel,Research & Development,26,2,2,Female,1,Research Scientist,3,Married,2814,1,Yes,4,1,Y,80,1605,0,No
50,Travel_Frequently,Research & Development,20,5,2,Male,4,Healthcare Representative,3,Married,11245,2,Yes,30,1,Y,80,1606,1,No
32,Travel_Rarely,Research & Development,5,4,2,Female,1,Research Scientist,4,Married,3312,3,No,3,1,Y,80,1607,2,No
44,Travel_Rarely,Research & Development,7,3,2,Female,5,Research Director,4,Divorced,19049,0,Yes,22,1,Y,80,1608,1,No
30,Travel_Rarely,Research & Development,7,3,2,Male,1,Research Scientist,2,Married,2141,1,No,6,1,Y,80,1609,1,No
45,Travel_Rarely,Research & Development,5,5,3,Female,2,Laboratory Technician,1,Single,5769,1,Yes,10,1,Y,80,1611,0,No
45,Non-Travel,Sales,26,3,1,Male,2,Sales Executive,1,Married,4385,1,No,10,1,Y,80,1612,1,No
31,Travel_Frequently,Sales,2,4,4,Male,2,Sales Executive,1,Single,5332,7,No,5,1,Y,80,1613,0,No
36,Travel_Rarely,Research & Development,12,4,3,Female,2,Manufacturing Director,3,Married,4663,9,Yes,3,1,Y,80,1614,2,No
34,Travel_Frequently,Research & Development,10,4,3,Male,2,Manufacturing Director,4,Divorced,4724,1,No,9,1,Y,80,1615,1,No
49,Travel_Rarely,Research & Development,25,4,3,Female,1,Laboratory Technician,1,Married,3211,1,No,9,1,Y,80,1617,1,No
39,Travel_Rarely,Research & Development,10,5,2,Male,2,Manufacturing Director,1,Married,5377,2,No,7,1,Y,80,1618,3,No
27,Travel_Rarely,Research & Development,19,3,4,Male,1,Laboratory Technician,1,Divorced,4066,1,No,7,1,Y,80,1619,2,No
35,Travel_Rarely,Research & Development,18,5,2,Male,2,Research Scientist,1,Married,5208,1,No,16,1,Y,80,1621,0,No
28,Travel_Rarely,Research & Development,27,3,2,Female,2,Manufacturing Director,1,Divorced,4877,0,No,5,1,Y,80,1622,1,No
21,Travel_Rarely,Research & Development,5,1,3,Male,1,Research Scientist,4,Single,3117,1,No,2,1,Y,80,1623,0,No
18,Travel_Frequently,Sales,3,2,2,Female,1,Sales Representative,4,Single,1569,1,Yes,0,1,Y,80,1624,0,Yes
47,Travel_Rarely,Human Resources,26,4,4,Female,5,Manager,3,Married,19658,3,No,5,1,Y,80,1625,1,No
39,Travel_Rarely,Research & Development,3,2,3,Male,2,Laboratory Technician,3,Divorced,3069,0,No,10,1,Y,80,1627,1,No
40,Travel_Rarely,Research & Development,15,3,1,Female,3,Manufacturing Director,3,Married,10435,1,No,18,1,Y,80,1628,2,No
35,Non-Travel,Research & Development,8,4,3,Female,2,Healthcare Representative,3,Married,4148,1,No,14,1,Y,80,1630,1,No
37,Travel_Rarely,Research & Development,19,3,3,Male,2,Manufacturing Director,3,Married,5768,3,No,4,1,Y,80,1631,3,No
39,Travel_Frequently,Research & Development,4,3,1,Female,2,Manufacturing Director,3,Single,5042,0,No,9,1,Y,80,1633,0,No
45,Travel_Rarely,Research & Development,2,2,4,Female,2,Manufacturing Director,4,Divorced,5770,1,No,10,1,Y,80,1635,2,No
38,Travel_Rarely,Research & Development,2,2,4,Female,3,Manufacturing Director,3,Married,7756,3,Yes,5,1,Y,80,1638,1,No
35,Travel_Rarely,Sales,10,3,4,Male,3,Sales Executive,1,Married,10306,9,No,13,1,Y,80,1639,0,Yes
37,Travel_Rarely,Research & Development,10,3,2,Female,1,Research Scientist,2,Married,3936,1,No,8,1,Y,80,1640,1,No
40,Travel_Rarely,Research & Development,16,3,3,Female,3,Manufacturing Director,4,Single,7945,6,Yes,4,1,Y,80,1641,0,No
44,Travel_Frequently,Human Resources,1,5,1,Male,2,Human Resources,4,Married,5743,4,Yes,10,1,Y,80,1642,0,No
48,Travel_Frequently,Research & Development,4,5,3,Male,4,Manager,4,Married,15202,2,No,2,1,Y,80,1644,1,No
35,Travel_Rarely,Sales,15,2,1,Male,2,Sales Executive,4,Divorced,5440,6,Yes,2,1,Y,80,1645,2,Yes
24,Travel_Frequently,Research & Development,2,1,1,Female,1,Research Scientist,4,Single,3760,1,Yes,6,1,Y,80,1646,0,No
27,Travel_Rarely,Research & Development,8,3,2,Female,1,Research Scientist,3,Married,3517,7,No,3,1,Y,80,1647,0,No
27,Travel_Frequently,Research & Development,2,3,4,Male,1,Research Scientist,4,Single,2580,2,No,4,1,Y,80,1648,0,No
40,Travel_Rarely,Research & Development,7,3,1,Male,1,Laboratory Technician,1,Single,2166,3,Yes,4,1,Y,80,1649,0,Yes
29,Travel_Rarely,Sales,10,3,3,Male,2,Sales Executive,3,Single,5869,9,No,5,1,Y,80,1650,0,No
36,Travel_Rarely,Research & Development,5,4,2,Female,3,Healthcare Representative,1,Married,8008,4,No,3,1,Y,80,1651,2,No
25,Travel_Frequently,Research & Development,2,1,4,Male,2,Manufacturing Director,3,Divorced,5206,1,No,7,1,Y,80,1653,2,No
39,Travel_Rarely,Research & Development,12,3,4,Male,2,Manufacturing Director,2,Married,5295,4,No,5,1,Y,80,1654,0,No
49,Travel_Rarely,Research & Development,22,4,1,Female,4,Research Director,2,Married,16413,3,No,4,1,Y,80,1655,2,No
50,Travel_Rarely,Research & Development,17,5,4,Female,3,Research Director,1,Divorced,13269,5,No,14,1,Y,80,1656,3,No
20,Travel_Rarely,Sales,2,3,3,Female,1,Sales Representative,3,Single,2783,1,No,2,1,Y,80,1657,0,No
34,Travel_Rarely,Research & Development,3,3,4,Female,2,Research Scientist,2,Divorced,5433,1,No,11,1,Y,80,1658,1,No
36,Travel_Rarely,Research & Development,7,3,1,Male,1,Laboratory Technician,2,Single,2013,2,No,4,1,Y,80,1659,0,No
49,Travel_Rarely,Research & Development,6,1,3,Female,4,Healthcare Representative,3,Married,13966,2,Yes,15,1,Y,80,1661,1,No
36,Non-Travel,Research & Development,1,4,4,Female,2,Manufacturing Director,3,Married,4374,0,No,3,1,Y,80,1662,0,No
36,Travel_Rarely,Research & Development,3,2,4,Male,2,Healthcare Representative,1,Divorced,6842,6,No,5,1,Y,80,1664,1,No
54,Travel_Rarely,Research & Development,22,5,2,Female,4,Manager,3,Married,17426,3,No,10,1,Y,80,1665,1,No
43,Travel_Rarely,Research & Development,15,2,3,Male,4,Research Director,3,Married,17603,1,No,14,1,Y,80,1666,1,No
35,Travel_Frequently,Sales,12,4,4,Male,2,Sales Executive,4,Single,4581,3,Yes,11,1,Y,80,1667,0,Yes
38,Travel_Frequently,Research & Development,1,3,4,Male,2,Research Scientist,4,Married,4735,7,No,13,1,Y,80,1668,2,No
29,Travel_Rarely,Sales,5,3,1,Male,2,Sales Executive,2,Divorced,4187,1,Yes,10,1,Y,80,1669,1,No
33,Travel_Rarely,Sales,2,4,4,Male,2,Sales Executive,4,Divorced,5505,1,No,6,1,Y,80,1670,2,No
32,Travel_Rarely,Research & Development,2,3,4,Male,2,Research Scientist,2,Divorced,5470,0,No,9,1,Y,80,1671,2,No
31,Travel_Rarely,Sales,5,4,1,Female,2,Sales Executive,4,Married,5476,1,No,10,1,Y,80,1673,2,No
49,Travel_Rarely,Research & Development,16,3,4,Female,1,Laboratory Technician,1,Divorced,2587,4,Yes,2,1,Y,80,1674,1,No
38,Travel_Frequently,Research & Development,2,3,4,Female,1,Laboratory Technician,2,Single,2440,1,No,4,1,Y,80,1675,0,No
47,Travel_Rarely,Sales,2,4,2,Female,4,Manager,2,Divorced,15972,6,No,3,1,Y,80,1676,3,No
49,Travel_Rarely,Research & Development,1,3,3,Male,4,Manager,3,Single,15379,4,No,8,1,Y,80,1677,0,No
41,Travel_Rarely,Sales,23,2,4,Male,3,Sales Executive,3,Single,7082,3,Yes,2,1,Y,80,1678,0,No
20,Travel_Rarely,Sales,9,1,4,Male,1,Sales Representative,1,Single,2728,1,No,2,1,Y,80,1680,0,No
33,Non-Travel,Sales,16,3,3,Female,2,Sales Executive,4,Divorced,5368,1,Yes,6,1,Y,80,1681,1,No
36,Travel_Rarely,Research & Development,26,4,1,Male,2,Healthcare Representative,3,Married,5347,6,No,3,1,Y,80,1682,2,No
44,Travel_Rarely,Human Resources,1,3,3,Female,1,Human Resources,4,Divorced,3195,4,Yes,2,1,Y,80,1683,3,No
23,Travel_Rarely,Research & Development,8,1,4,Male,1,Laboratory Technician,3,Single,3989,1,Yes,5,1,Y,80,1684,0,Yes
38,Travel_Rarely,Research & Development,4,2,4,Female,1,Laboratory Technician,3,Married,3306,7,No,0,1,Y,80,1687,1,No
53,Travel_Rarely,Research & Development,24,4,2,Male,3,Healthcare Representative,4,Married,7005,3,No,4,1,Y,80,1689,0,No
48,Travel_Frequently,Sales,7,2,4,Female,1,Sales Representative,3,Married,2655,2,Yes,9,1,Y,80,1691,2,Yes
32,Travel_Rarely,Research & Development,2,4,4,Male,1,Laboratory Technician,2,Single,1393,1,No,1,1,Y,80,1692,0,Yes
26,Non-Travel,Research & Development,7,3,4,Male,1,Laboratory Technician,4,Single,2570,1,No,7,1,Y,80,1693,0,No
55,Travel_Rarely,Research & Development,22,3,1,Male,1,Research Scientist,2,Divorced,3537,5,No,4,1,Y,80,1694,1,No
34,Travel_Rarely,Research & Development,5,2,2,Male,2,Laboratory Technician,4,Married,3986,1,No,15,1,Y,80,1696,1,No
60,Travel_Rarely,Research & Development,1,4,3,Male,3,Healthcare Representative,4,Divorced,10883,3,No,1,1,Y,80,1697,1,No
33,Travel_Rarely,Research & Development,21,3,2,Male,1,Laboratory Technician,2,Married,2028,1,No,14,1,Y,80,1698,3,No
37,Travel_Frequently,Sales,1,4,3,Male,2,Sales Executive,4,Divorced,9525,1,No,6,1,Y,80,1700,2,No
34,Travel_Rarely,Research & Development,19,3,2,Female,1,Research Scientist,4,Married,2929,1,No,10,1,Y,80,1701,0,No
23,Travel_Rarely,Sales,7,3,3,Male,1,Sales Representative,4,Divorced,2275,1,Yes,3,1,Y,80,1702,1,Yes
44,Travel_Rarely,Research & Development,2,3,3,Female,3,Healthcare Representative,4,Married,7879,1,Yes,8,1,Y,80,1703,1,No
35,Travel_Frequently,Research & Development,2,4,1,Male,1,Research Scientist,4,Single,4930,0,Yes,5,1,Y,80,1704,0,No
43,Travel_Rarely,Sales,2,3,4,Male,2,Sales Executive,4,Married,7847,1,Yes,10,1,Y,80,1706,1,No
24,Travel_Rarely,Research & Development,9,3,3,Male,1,Research Scientist,3,Married,4401,1,No,5,1,Y,80,1707,1,No
41,Travel_Rarely,Sales,6,3,4,Male,3,Sales Executive,3,Single,9241,1,No,10,1,Y,80,1708,0,No
29,Travel_Rarely,Research & Development,9,4,4,Female,1,Laboratory Technician,3,Married,2974,9,No,5,1,Y,80,1709,1,No
36,Travel_Rarely,Sales,2,4,3,Female,2,Sales Representative,4,Single,4502,3,No,13,1,Y,80,1710,0,No
45,Non-Travel,Research & Development,1,1,3,Male,3,Healthcare Representative,3,Married,10748,3,No,23,1,Y,80,1712,1,No
24,Travel_Rarely,Human Resources,22,1,4,Male,1,Human Resources,3,Married,1555,1,No,1,1,Y,80,1714,1,Yes
47,Travel_Frequently,Sales,9,3,3,Male,4,Sales Executive,3,Married,12936,7,No,23,1,Y,80,1716,0,Yes
26,Travel_Rarely,Research & Development,17,4,4,Male,1,Laboratory Technician,3,Married,2305,1,No,3,1,Y,80,1718,3,No
45,Travel_Rarely,Research & Development,28,2,4,Female,4,Research Director,2,Single,16704,1,No,21,1,Y,80,1719,0,No
32,Travel_Frequently,Research & Development,10,3,1,Male,1,Research Scientist,3,Married,3433,6,No,5,1,Y,80,1720,1,No
31,Travel_Rarely,Research & Development,2,4,2,Male,1,Laboratory Technician,3,Married,3477,1,No,5,1,Y,80,1721,1,No
41,Non-Travel,Human Resources,4,3,3,Male,2,Human Resources,2,Married,6430,6,No,3,1,Y,80,1722,1,No
40,Travel_Rarely,Research & Development,8,2,2,Female,2,Manufacturing Director,1,Married,6516,2,Yes,1,1,Y,80,1724,1,No
24,Travel_Rarely,Research & Development,29,1,2,Male,1,Laboratory Technician,1,Divorced,3907,1,No,6,1,Y,80,1725,3,No
46,Travel_Rarely,Research & Development,13,4,3,Male,2,Healthcare Representative,2,Single,5562,6,No,10,1,Y,80,1727,0,No
35,Travel_Rarely,Research & Development,27,4,4,Male,2,Manufacturing Director,3,Married,6883,2,No,7,1,Y,80,1728,1,No
30,Travel_Rarely,Research & Development,16,1,2,Male,1,Research Scientist,4,Married,2862,1,No,10,1,Y,80,1729,1,No
47,Non-Travel,Sales,2,4,3,Male,2,Sales Executive,2,Married,4978,7,No,1,1,Y,80,1731,1,No
46,Travel_Rarely,Sales,2,3,3,Male,3,Sales Executive,4,Divorced,10368,4,Yes,10,1,Y,80,1732,1,No
36,Travel_Rarely,Sales,13,5,2,Male,2,Sales Executive,1,Divorced,6134,5,Yes,2,1,Y,80,1733,3,Yes
32,Travel_Rarely,Sales,1,2,1,Male,2,Sales Executive,2,Single,6735,6,No,0,1,Y,80,1734,0,Yes
23,Travel_Rarely,Research & Development,4,1,3,Female,1,Laboratory Technician,2,Single,3295,1,No,3,1,Y,80,1735,0,No
31,Travel_Frequently,Research & Development,24,1,4,Female,2,Manufacturing Director,4,Single,5238,2,No,5,1,Y,80,1736,0,No
39,Non-Travel,Research & Development,1,3,4,Male,2,Laboratory Technician,4,Married,6472,1,Yes,9,1,Y,80,1737,1,No
32,Travel_Rarely,Sales,19,3,4,Male,3,Sales Executive,3,Married,9610,3,No,4,1,Y,80,1739,1,No
40,Travel_Rarely,Sales,7,4,2,Male,5,Manager,2,Single,19833,1,No,21,1,Y,80,1740,0,No
45,Travel_Rarely,Human Resources,4,3,3,Female,3,Human Resources,3,Married,9756,4,No,5,1,Y,80,1744,2,No
30,Travel_Frequently,Research & Development,2,4,4,Female,1,Research Scientist,1,Single,4968,0,No,9,1,Y,80,1745,0,No
24,Travel_Frequently,Human Resources,10,3,1,Male,1,Human Resources,4,Married,2145,0,No,2,1,Y,80,1746,1,No
30,Travel_Frequently,Human Resources,8,3,3,Female,1,Human Resources,4,Divorced,2180,6,No,4,1,Y,80,1747,1,Yes
31,Travel_Rarely,Sales,5,3,1,Male,2,Sales Executive,3,Married,8346,1,No,5,1,Y,80,1749,1,No
27,Travel_Rarely,Research & Development,8,3,3,Female,1,Research Scientist,4,Single,3445,1,No,6,1,Y,80,1751,0,No
29,Travel_Rarely,Sales,9,3,2,Female,1,Sales Representative,2,Single,2760,1,No,2,1,Y,80,1752,0,Yes
29,Travel_Frequently,Research & Development,1,3,4,Male,2,Healthcare Representative,3,Single,6294,8,Yes,3,1,Y,80,1753,0,No
30,Travel_Rarely,Sales,15,2,3,Male,3,Sales Executive,1,Divorced,7140,2,No,7,1,Y,80,1754,1,No
34,Travel_Rarely,Research & Development,2,4,4,Male,1,Research Scientist,4,Married,2932,0,Yes,5,1,Y,80,1755,3,No
33,Non-Travel,Sales,2,3,4,Female,2,Sales Executive,2,Single,5147,8,No,11,1,Y,80,1756,0,No
49,Travel_Rarely,Sales,11,4,4,Female,2,Sales Executive,4,Single,4507,3,No,5,1,Y,80,1757,0,No
33,Travel_Rarely,Sales,16,3,1,Female,3,Sales Executive,1,Single,8564,2,Yes,0,1,Y,80,1758,0,Yes
38,Travel_Frequently,Research & Development,2,2,3,Female,1,Laboratory Technician,2,Married,2468,4,No,6,1,Y,80,1760,1,No
31,Travel_Rarely,Sales,16,4,1,Male,3,Sales Executive,3,Married,8161,2,No,1,1,Y,80,1761,3,Yes
29,Travel_Rarely,Research & Development,4,3,4,Female,1,Research Scientist,1,Divorced,2109,1,No,1,1,Y,80,1762,1,No
30,Travel_Rarely,Research & Development,16,3,3,Male,2,Healthcare Representative,3,Married,5294,3,No,7,1,Y,80,1763,1,No
32,Non-Travel,Research & Development,5,4,2,Male,1,Research Scientist,2,Single,2718,2,No,7,1,Y,80,1764,0,No
38,Travel_Rarely,Research & Development,18,3,2,Male,2,Healthcare Representative,4,Married,5811,3,Yes,1,1,Y,80,1766,1,No
43,Travel_Frequently,Research & Development,17,3,3,Male,1,Research Scientist,3,Married,2437,9,Yes,1,1,Y,80,1767,1,Yes
42,Travel_Rarely,Research & Development,12,3,2,Male,1,Laboratory Technician,2,Divorced,2766,8,No,5,1,Y,80,1768,3,No
55,Travel_Rarely,Research & Development,2,3,3,Male,5,Research Director,1,Married,19038,8,No,1,1,Y,80,1770,3,No
33,Non-Travel,Research & Development,4,3,4,Male,2,Research Scientist,2,Divorced,3055,5,No,9,1,Y,80,1771,2,No
41,Travel_Rarely,Research & Development,9,4,3,Male,1,Laboratory Technician,1,Divorced,2289,1,No,5,1,Y,80,1772,2,No
34,Non-Travel,Sales,10,3,4,Male,2,Sales Executive,3,Divorced,4001,1,Yes,15,1,Y,80,1774,1,No
53,Non-Travel,Research & Development,1,4,1,Female,4,Manufacturing Director,3,Married,12965,4,Yes,3,1,Y,80,1775,3,No
43,Travel_Rarely,Human Resources,2,3,2,Male,1,Human Resources,4,Single,3539,0,No,9,1,Y,80,1778,0,No
34,Travel_Rarely,Sales,3,2,4,Female,2,Sales Executive,4,Single,6029,5,No,2,1,Y,80,1779,0,No
21,Travel_Rarely,Sales,7,1,2,Male,1,Sales Representative,2,Single,2679,1,No,1,1,Y,80,1780,0,Yes
38,Travel_Rarely,Research & Development,6,2,4,Female,1,Laboratory Technician,3,Married,3702,1,No,5,1,Y,80,1782,1,No
22,Travel_Rarely,Research & Development,8,1,3,Female,1,Laboratory Technician,1,Married,2398,1,Yes,1,1,Y,80,1783,0,Yes
31,Travel_Rarely,Sales,29,4,1,Female,2,Sales Executive,4,Married,5468,1,No,12,1,Y,80,1784,2,No
51,Travel_Rarely,Research & Development,3,3,1,Female,3,Manager,3,Married,13116,2,No,2,1,Y,80,1786,0,No
37,Travel_Rarely,Sales,9,2,2,Male,2,Sales Executive,2,Married,4189,1,No,5,1,Y,80,1787,2,No
46,Travel_Rarely,Research & Development,2,4,3,Male,5,Research Director,4,Divorced,19328,7,Yes,2,1,Y,80,1789,1,No
36,Travel_Rarely,Research & Development,10,3,4,Male,3,Healthcare Representative,1,Married,8321,7,Yes,12,1,Y,80,1790,1,No
44,Travel_Frequently,Research & Development,1,2,3,Male,1,Research Scientist,2,Divorced,2342,1,Yes,5,1,Y,80,1792,3,Yes
37,Travel_Rarely,Human Resources,8,2,3,Male,2,Human Resources,2,Divorced,4071,2,No,10,1,Y,80,1794,0,No
35,Travel_Rarely,Sales,27,3,3,Male,2,Sales Executive,4,Single,5813,1,Yes,10,1,Y,80,1797,0,Yes
33,Travel_Rarely,Research & Development,8,4,4,Male,1,Research Scientist,1,Married,3143,6,No,10,1,Y,80,1798,1,No
28,Travel_Rarely,Research & Development,1,3,3,Male,1,Research Scientist,4,Married,2044,1,No,5,1,Y,80,1799,1,No
39,Travel_Rarely,Research & Development,10,1,3,Male,3,Research Director,3,Single,13464,7,No,4,1,Y,80,1800,0,No
46,Non-Travel,Sales,26,2,2,Male,2,Sales Executive,2,Single,7991,8,No,2,1,Y,80,1801,0,No
40,Travel_Rarely,Research & Development,2,2,3,Female,1,Laboratory Technician,1,Married,3377,4,No,4,1,Y,80,1802,1,No
42,Travel_Rarely,Research & Development,13,3,2,Male,2,Healthcare Representative,1,Married,5538,5,No,0,1,Y,80,1803,2,No
35,Non-Travel,Research & Development,2,2,2,Male,2,Manufacturing Director,4,Divorced,5762,2,No,7,1,Y,80,1804,1,No
38,Non-Travel,Human Resources,2,3,1,Male,1,Human Resources,2,Divorced,2592,5,No,11,1,Y,80,1805,3,No
34,Travel_Frequently,Research & Development,9,4,4,Male,2,Laboratory Technician,1,Married,5346,4,No,7,1,Y,80,1807,1,Yes
37,Travel_Rarely,Research & Development,10,4,4,Male,2,Manufacturing Director,1,Single,4213,1,No,10,1,Y,80,1809,0,Yes
39,Travel_Frequently,Sales,20,3,3,Male,2,Sales Executive,4,Divorced,4127,2,No,2,1,Y,80,1812,1,No
43,Non-Travel,Research & Development,9,3,1,Male,1,Research Scientist,3,Single,2438,4,No,3,1,Y,80,1813,0,No
41,Travel_Rarely,Research & Development,5,3,2,Male,2,Healthcare Representative,2,Single,6870,3,No,3,1,Y,80,1814,0,No
41,Travel_Rarely,Sales,4,1,3,Female,3,Sales Executive,3,Divorced,10447,0,Yes,22,1,Y,80,1815,1,No
30,Travel_Rarely,Research & Development,10,3,1,Female,3,Manufacturing Director,3,Single,9667,9,No,7,1,Y,80,1816,0,No
26,Travel_Rarely,Human Resources,20,2,4,Female,1,Human Resources,2,Married,2148,0,Yes,5,1,Y,80,1818,0,Yes
46,Travel_Rarely,Research & Development,21,2,4,Female,2,Healthcare Representative,2,Married,8926,4,No,9,1,Y,80,1821,1,Yes
40,Travel_Rarely,Research & Development,1,3,3,Female,2,Healthcare Representative,4,Divorced,6513,4,No,5,1,Y,80,1822,1,No
34,Travel_Rarely,Sales,8,2,2,Male,2,Sales Executive,3,Married,6799,1,No,10,1,Y,80,1823,2,No
58,Non-Travel,Sales,2,3,2,Male,4,Manager,2,Divorced,16291,4,No,16,1,Y,80,1824,1,No
35,Travel_Rarely,Research & Development,23,4,2,Male,1,Laboratory Technician,3,Married,2705,0,No,5,1,Y,80,1826,1,No
47,Travel_Rarely,Research & Development,4,3,3,Female,3,Manufacturing Director,2,Divorced,10333,8,Yes,22,1,Y,80,1827,1,No
40,Travel_Rarely,Research & Development,12,3,2,Female,2,Healthcare Representative,1,Divorced,4448,2,No,7,1,Y,80,1829,1,No
